method,scenario,trial,run_id,execution_mode,environment,timestamp_s,x_robot,y_robot,yaw_robot,x_reference,y_reference,yaw_reference,reference_index,cross_track_error,heading_error,linear_velocity_command,angular_velocity_command,distance_to_goal,saturated_v,saturated_omega
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.162457,0.879057,0.008187,0.018967,0.999000,0.020000,0.000000,20,0.000000,0.018967,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.212572,0.879057,0.008187,0.018973,0.999000,0.020000,0.000000,20,0.000000,0.018973,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.262646,0.879057,0.008187,0.018971,0.999000,0.020000,0.000000,20,0.000000,0.018971,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.312548,0.879057,0.008187,0.018965,0.999000,0.020000,0.000000,20,0.000000,0.018965,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.362466,0.879057,0.008187,0.018965,0.999000,0.020000,0.000000,20,0.000000,0.018965,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.412656,0.879057,0.008187,0.018967,0.999000,0.020000,0.000000,20,0.000000,0.018967,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.462509,0.879057,0.008187,0.018967,0.999000,0.020000,0.000000,20,0.000000,0.018967,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.512712,0.879057,0.008187,0.018968,0.999000,0.020000,0.000000,20,0.000000,0.018968,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.562518,0.879057,0.008187,0.018968,0.999000,0.020000,0.000000,20,0.000000,0.018968,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.612457,0.879057,0.008187,0.018970,0.999000,0.020000,0.000000,20,0.000000,0.018970,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.662536,0.879057,0.008187,0.018970,0.999000,0.020000,0.000000,20,0.000000,0.018970,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.712511,0.879057,0.008187,0.018969,0.999000,0.020000,0.000000,20,0.000000,0.018969,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.762454,0.879057,0.008187,0.018968,0.999000,0.020000,0.000000,20,0.000000,0.018968,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.812514,0.879057,0.008187,0.018963,0.999000,0.020000,0.000000,20,0.000000,0.018963,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.862438,0.879057,0.008187,0.018963,0.999000,0.020000,0.000000,20,0.000000,0.018963,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.912519,0.879057,0.008187,0.018959,0.999000,0.020000,0.000000,20,0.000000,0.018959,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402248.962475,0.879057,0.008187,0.018963,0.999000,0.020000,0.000000,20,0.000000,0.018963,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.012647,0.879057,0.008187,0.018960,0.999000,0.020000,0.000000,20,0.000000,0.018960,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.062506,0.879057,0.008187,0.018961,0.999000,0.020000,0.000000,20,0.000000,0.018961,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.112351,0.879057,0.008187,0.018959,0.999000,0.020000,0.000000,20,0.000000,0.018959,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.162786,0.879057,0.008187,0.018961,0.999000,0.020000,0.000000,20,0.000000,0.018961,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.212348,0.879057,0.008187,0.018961,0.999000,0.020000,0.000000,20,0.000000,0.018961,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.262725,0.879057,0.008187,0.018955,0.999000,0.020000,0.000000,20,0.000000,0.018955,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.312753,0.879057,0.008187,0.018956,0.999000,0.020000,0.000000,20,0.000000,0.018956,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.362671,0.879057,0.008187,0.018959,0.999000,0.020000,0.000000,20,0.000000,0.018959,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.412470,0.879057,0.008187,0.018958,0.999000,0.020000,0.000000,20,0.000000,0.018958,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.462548,0.879057,0.008187,0.018952,0.999000,0.020000,0.000000,20,0.000000,0.018952,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.512744,0.879057,0.008187,0.018954,0.999000,0.020000,0.000000,20,0.000000,0.018954,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.562577,0.879057,0.008187,0.018950,0.999000,0.020000,0.000000,20,0.000000,0.018950,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.612669,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.662753,0.879057,0.008187,0.018949,0.999000,0.020000,0.000000,20,0.000000,0.018949,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.712870,0.879057,0.008187,0.018947,0.999000,0.020000,0.000000,20,0.000000,0.018947,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.762762,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.812482,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.862787,0.879057,0.008187,0.018945,0.999000,0.020000,0.000000,20,0.000000,0.018945,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.912790,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402249.962806,0.879057,0.008187,0.018950,0.999000,0.020000,0.000000,20,0.000000,0.018950,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.012897,0.879057,0.008187,0.018952,0.999000,0.020000,0.000000,20,0.000000,0.018952,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.062470,0.879057,0.008187,0.018950,0.999000,0.020000,0.000000,20,0.000000,0.018950,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.112502,0.879057,0.008187,0.018951,0.999000,0.020000,0.000000,20,0.000000,0.018951,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.162662,0.879057,0.008187,0.018950,0.999000,0.020000,0.000000,20,0.000000,0.018950,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.212855,0.879057,0.008187,0.018955,0.999000,0.020000,0.000000,20,0.000000,0.018955,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.262384,0.879057,0.008187,0.018957,0.999000,0.020000,0.000000,20,0.000000,0.018957,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.312550,0.879057,0.008187,0.018958,0.999000,0.020000,0.000000,20,0.000000,0.018958,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.362446,0.879057,0.008187,0.018958,0.999000,0.020000,0.000000,20,0.000000,0.018958,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.412894,0.879057,0.008187,0.018960,0.999000,0.020000,0.000000,20,0.000000,0.018960,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.462441,0.879057,0.008187,0.018955,0.999000,0.020000,0.000000,20,0.000000,0.018955,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.512711,0.879057,0.008187,0.018953,0.999000,0.020000,0.000000,20,0.000000,0.018953,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.562380,0.879057,0.008187,0.018952,0.999000,0.020000,0.000000,20,0.000000,0.018952,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.612562,0.879057,0.008187,0.018951,0.999000,0.020000,0.000000,20,0.000000,0.018951,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.662960,0.879057,0.008187,0.018952,0.999000,0.020000,0.000000,20,0.000000,0.018952,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.712471,0.879057,0.008187,0.018951,0.999000,0.020000,0.000000,20,0.000000,0.018951,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.762679,0.879057,0.008187,0.018953,0.999000,0.020000,0.000000,20,0.000000,0.018953,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.812630,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.862785,0.879057,0.008187,0.018947,0.999000,0.020000,0.000000,20,0.000000,0.018947,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.913037,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402250.962800,0.879057,0.008187,0.018943,0.999000,0.020000,0.000000,20,0.000000,0.018943,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.012501,0.879057,0.008187,0.018940,0.999000,0.020000,0.000000,20,0.000000,0.018940,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.062867,0.879057,0.008187,0.018939,0.999000,0.020000,0.000000,20,0.000000,0.018939,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.112664,0.879057,0.008187,0.018943,0.999000,0.020000,0.000000,20,0.000000,0.018943,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.162614,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.212500,0.879057,0.008187,0.018947,0.999000,0.020000,0.000000,20,0.000000,0.018947,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.262479,0.879057,0.008187,0.018950,0.999000,0.020000,0.000000,20,0.000000,0.018950,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.312425,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.362772,0.879057,0.008187,0.018946,0.999000,0.020000,0.000000,20,0.000000,0.018946,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.412787,0.879057,0.008187,0.018945,0.999000,0.020000,0.000000,20,0.000000,0.018945,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.462870,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.512827,0.879057,0.008187,0.018945,0.999000,0.020000,0.000000,20,0.000000,0.018945,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.562534,0.879057,0.008187,0.018949,0.999000,0.020000,0.000000,20,0.000000,0.018949,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.612479,0.879057,0.008187,0.018950,0.999000,0.020000,0.000000,20,0.000000,0.018950,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.663312,0.879057,0.008187,0.018946,0.999000,0.020000,0.000000,20,0.000000,0.018946,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.712705,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.762765,0.879057,0.008187,0.018947,0.999000,0.020000,0.000000,20,0.000000,0.018947,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.812443,0.879057,0.008187,0.018948,0.999000,0.020000,0.000000,20,0.000000,0.018948,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.862552,0.879057,0.008187,0.018947,0.999000,0.020000,0.000000,20,0.000000,0.018947,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.912825,0.879057,0.008187,0.018943,0.999000,0.020000,0.000000,20,0.000000,0.018943,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402251.962585,0.879057,0.008187,0.018945,0.999000,0.020000,0.000000,20,0.000000,0.018945,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.012526,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.062575,0.879057,0.008187,0.018941,0.999000,0.020000,0.000000,20,0.000000,0.018941,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.112848,0.879057,0.008187,0.018946,0.999000,0.020000,0.000000,20,0.000000,0.018946,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.162507,0.879057,0.008187,0.018946,0.999000,0.020000,0.000000,20,0.000000,0.018946,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.212607,0.879057,0.008187,0.018942,0.999000,0.020000,0.000000,20,0.000000,0.018942,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.262719,0.879057,0.008187,0.018940,0.999000,0.020000,0.000000,20,0.000000,0.018940,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.312552,0.879057,0.008187,0.018938,0.999000,0.020000,0.000000,20,0.000000,0.018938,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.362613,0.879057,0.008187,0.018939,0.999000,0.020000,0.000000,20,0.000000,0.018939,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.412731,0.879057,0.008187,0.018938,0.999000,0.020000,0.000000,20,0.000000,0.018938,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.462635,0.879057,0.008187,0.018939,0.999000,0.020000,0.000000,20,0.000000,0.018939,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.512402,0.879057,0.008187,0.018937,0.999000,0.020000,0.000000,20,0.000000,0.018937,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.562391,0.879057,0.008187,0.018937,0.999000,0.020000,0.000000,20,0.000000,0.018937,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.612705,0.879057,0.008187,0.018935,0.999000,0.020000,0.000000,20,0.000000,0.018935,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.662536,0.879057,0.008187,0.018940,0.999000,0.020000,0.000000,20,0.000000,0.018940,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.712636,0.879057,0.008187,0.018938,0.999000,0.020000,0.000000,20,0.000000,0.018938,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.762435,0.879057,0.008187,0.018938,0.999000,0.020000,0.000000,20,0.000000,0.018938,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.812437,0.879057,0.008187,0.018938,0.999000,0.020000,0.000000,20,0.000000,0.018938,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.862697,0.879057,0.008187,0.018939,0.999000,0.020000,0.000000,20,0.000000,0.018939,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.912477,0.879057,0.008187,0.018935,0.999000,0.020000,0.000000,20,0.000000,0.018935,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402252.962859,0.879057,0.008187,0.018933,0.999000,0.020000,0.000000,20,0.000000,0.018933,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.012451,0.879057,0.008187,0.018928,0.999000,0.020000,0.000000,20,0.000000,0.018928,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.062529,0.879057,0.008187,0.018929,0.999000,0.020000,0.000000,20,0.000000,0.018929,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.112723,0.879057,0.008187,0.018933,0.999000,0.020000,0.000000,20,0.000000,0.018933,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.162779,0.879057,0.008187,0.018934,0.999000,0.020000,0.000000,20,0.000000,0.018934,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.212430,0.879057,0.008187,0.018934,0.999000,0.020000,0.000000,20,0.000000,0.018934,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.262578,0.879057,0.008187,0.018934,0.999000,0.020000,0.000000,20,0.000000,0.018934,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.312673,0.879057,0.008187,0.018930,0.999000,0.020000,0.000000,20,0.000000,0.018930,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.362784,0.879057,0.008187,0.018935,0.999000,0.020000,0.000000,20,0.000000,0.018935,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.412384,0.879057,0.008187,0.018935,0.999000,0.020000,0.000000,20,0.000000,0.018935,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.462755,0.879057,0.008187,0.018935,0.999000,0.020000,0.000000,20,0.000000,0.018935,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.512700,0.879057,0.008187,0.018941,0.999000,0.020000,0.000000,20,0.000000,0.018941,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.562834,0.879057,0.008187,0.018943,0.999000,0.020000,0.000000,20,0.000000,0.018943,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.612490,0.879057,0.008187,0.018942,0.999000,0.020000,0.000000,20,0.000000,0.018942,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.662733,0.879057,0.008187,0.018941,0.999000,0.020000,0.000000,20,0.000000,0.018941,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.712545,0.879057,0.008187,0.018938,0.999000,0.020000,0.000000,20,0.000000,0.018938,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.762842,0.879057,0.008187,0.018939,0.999000,0.020000,0.000000,20,0.000000,0.018939,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.812441,0.879057,0.008187,0.018945,0.999000,0.020000,0.000000,20,0.000000,0.018945,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.862856,0.879057,0.008187,0.018949,0.999000,0.020000,0.000000,20,0.000000,0.018949,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.912521,0.879057,0.008187,0.018947,0.999000,0.020000,0.000000,20,0.000000,0.018947,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402253.962738,0.879057,0.008187,0.018945,0.999000,0.020000,0.000000,20,0.000000,0.018945,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402254.012746,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402254.062839,0.879057,0.008187,0.018946,0.999000,0.020000,0.000000,20,0.000000,0.018946,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402254.112515,0.879057,0.008187,0.018944,0.999000,0.020000,0.000000,20,0.000000,0.018944,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402254.162532,0.879057,0.008187,0.018943,0.999000,0.020000,0.000000,20,0.000000,0.018943,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402254.212671,0.879057,0.008187,0.018941,0.999000,0.020000,0.000000,20,0.000000,0.018941,0.000000,0.000000,0.120524,0,0
lqr_pt_2602_hotel,gazebo_map2_straight_tracking,1,1,ros_live,gazebo,1788402254.262756,0.879057,0.008187,0.018939,0.999000,0.020000,0.000000,20,0.000000,0.018939,0.000000,0.000000,0.120524,0,0
