method,scenario,trial,run_id,execution_mode,environment,timestamp_s,x_robot,y_robot,yaw_robot,x_reference,y_reference,yaw_reference,reference_index,cross_track_error,heading_error,linear_velocity_command,angular_velocity_command,distance_to_goal,saturated_v,saturated_omega
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.000000,3.123000,2.549000,1.670796,3.223000,3.749000,1.570796,24,0.100000,0.100000,0.338613,-0.052882,5.423099,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.040000,3.121648,2.562477,1.668681,3.223000,3.749000,1.570796,24,0.101352,0.097885,0.339562,-0.078872,5.409555,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.080000,3.120320,2.575994,1.665526,3.223000,3.799000,1.570796,25,0.102680,0.094730,0.339149,-0.092064,5.395972,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.120000,3.119037,2.589499,1.661844,3.223000,3.799000,1.570796,25,0.103963,0.091047,0.340844,-0.097854,5.382406,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.160000,3.117798,2.603077,1.657929,3.223000,3.799000,1.570796,25,0.105202,0.087133,0.342645,-0.099895,5.368773,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.200000,3.116605,2.616731,1.653934,3.223000,3.799000,1.570796,25,0.106395,0.083137,0.344482,-0.100043,5.355067,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.240000,3.115461,2.630462,1.649932,3.223000,3.849000,1.570796,26,0.107539,0.079136,0.344749,-0.099990,5.341288,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.280000,3.114371,2.644209,1.645932,3.223000,3.849000,1.570796,26,0.108629,0.075136,0.346649,-0.099062,5.327500,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.320000,3.113330,2.658036,1.641970,3.223000,3.849000,1.570796,26,0.109670,0.071174,0.348532,-0.097703,5.313636,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.360000,3.112338,2.671942,1.638062,3.223000,3.899000,1.570796,27,0.110662,0.067265,0.349018,-0.096794,5.299698,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.400000,3.111400,2.685871,1.634190,3.223000,3.899000,1.570796,27,0.111600,0.063394,0.350920,-0.095436,5.285741,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.440000,3.110511,2.699880,1.630373,3.223000,3.899000,1.570796,27,0.112489,0.059576,0.352795,-0.093867,5.271710,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.480000,3.109670,2.713966,1.626618,3.223000,3.899000,1.570796,27,0.113330,0.055822,0.354637,-0.092208,5.257606,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.520000,3.108879,2.728130,1.622930,3.223000,3.949000,1.570796,28,0.114121,0.052133,0.355344,-0.091042,5.243431,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.560000,3.108138,2.742324,1.619288,3.223000,3.949000,1.570796,28,0.114862,0.048492,0.357192,-0.089582,5.229229,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.600000,3.107446,2.756595,1.615705,3.223000,3.949000,1.570796,28,0.115554,0.044908,0.359008,-0.087990,5.214955,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.640000,3.106801,2.770941,1.612185,3.223000,3.999000,1.570796,29,0.116199,0.041389,0.359894,-0.086774,5.200611,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.680000,3.106205,2.785324,1.608714,3.223000,3.999000,1.570796,29,0.116795,0.037918,0.361713,-0.085302,5.186235,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.720000,3.105657,2.799782,1.605302,3.223000,3.999000,1.570796,29,0.117343,0.034506,0.363499,-0.083718,5.171789,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.760000,3.105155,2.814314,1.601953,3.223000,3.999000,1.570796,29,0.117845,0.031157,0.365248,-0.082095,5.157274,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.800000,3.104700,2.828917,1.598669,3.223000,4.049000,1.570796,30,0.118300,0.027873,0.366335,-0.080769,5.142693,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.840000,3.104292,2.843564,1.595439,3.223000,4.049000,1.570796,30,0.118708,0.024642,0.368080,-0.079276,5.128071,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.880000,3.103929,2.858283,1.592268,3.223000,4.049000,1.570796,30,0.119071,0.021471,0.369789,-0.077719,5.113384,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.920000,3.103611,2.873071,1.589159,3.223000,4.099000,1.570796,31,0.119389,0.018363,0.371037,-0.076348,5.098631,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,0.960000,3.103339,2.887910,1.586105,3.223000,4.099000,1.570796,31,0.119661,0.015309,0.372739,-0.074854,5.083833,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.000000,3.103111,2.902818,1.583111,3.223000,4.099000,1.570796,31,0.119889,0.012314,0.374402,-0.073318,5.068970,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.040000,3.102926,2.917793,1.580178,3.223000,4.099000,1.570796,31,0.120074,0.009382,0.376026,-0.071778,5.054045,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.080000,3.102785,2.932833,1.577307,3.223000,4.149000,1.570796,32,0.120215,0.006511,0.377455,-0.070331,5.039060,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.120000,3.102687,2.947931,1.574494,3.223000,4.149000,1.570796,32,0.120313,0.003697,0.379066,-0.068842,5.024021,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.160000,3.102631,2.963094,1.571740,3.223000,4.149000,1.570796,32,0.120369,0.000944,0.380636,-0.067352,5.008923,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.200000,3.102616,2.978319,1.569046,3.223000,4.199000,1.570796,33,0.120384,-0.001750,0.382208,-0.065861,4.993766,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.240000,3.102643,2.993607,1.566412,3.223000,4.199000,1.570796,33,0.120357,-0.004385,0.383761,-0.064378,4.978551,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.280000,3.102711,3.008958,1.563836,3.223000,4.199000,1.570796,33,0.120289,-0.006960,0.385272,-0.062919,4.963279,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.320000,3.102818,3.024368,1.561320,3.223000,4.249000,1.570796,34,0.120182,-0.009477,0.386978,-0.061380,4.947951,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.360000,3.102964,3.039847,1.558864,3.223000,4.249000,1.570796,34,0.120036,-0.011932,0.388467,-0.059903,4.932560,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.400000,3.103150,3.055384,1.556468,3.223000,4.249000,1.570796,34,0.119850,-0.014328,0.389913,-0.058478,4.917115,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.440000,3.103373,3.070979,1.554129,3.223000,4.299000,1.570796,35,0.119627,-0.016667,0.391742,-0.056898,4.901617,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.480000,3.103634,3.086647,1.551853,3.223000,4.299000,1.570796,35,0.119366,-0.018943,0.393161,-0.055434,4.886051,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.520000,3.103932,3.102370,1.549636,3.223000,4.299000,1.570796,35,0.119068,-0.021160,0.394535,-0.054049,4.870433,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.560000,3.104266,3.118148,1.547474,3.223000,4.299000,1.570796,35,0.118734,-0.023322,0.395867,-0.052725,4.854765,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.600000,3.104636,3.133978,1.545365,3.223000,4.349000,1.570796,36,0.118364,-0.025431,0.397827,-0.051132,4.839050,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.640000,3.105040,3.149886,1.543320,3.223000,4.349000,1.570796,36,0.117960,-0.027477,0.399128,-0.049718,4.823262,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.680000,3.105479,3.165846,1.541331,3.223000,4.349000,1.570796,36,0.117521,-0.029465,0.400384,-0.048414,4.807427,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.720000,3.105951,3.181854,1.539394,3.223000,4.399000,1.570796,37,0.117049,-0.031402,0.402445,-0.046784,4.791547,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.760000,3.106456,3.197944,1.537523,3.223000,4.399000,1.570796,37,0.116544,-0.033273,0.403665,-0.045390,4.775591,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.800000,3.106993,3.214081,1.535707,3.223000,4.399000,1.570796,37,0.116007,-0.035089,0.404840,-0.044135,4.759591,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.840000,3.107561,3.230265,1.533942,3.223000,4.449000,1.570796,38,0.115439,-0.036854,0.406989,-0.042487,4.743549,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.880000,3.108161,3.246534,1.532243,3.223000,4.449000,1.570796,38,0.114839,-0.038554,0.408123,-0.041125,4.727428,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.920000,3.108790,3.262846,1.530598,3.223000,4.449000,1.570796,38,0.114210,-0.040199,0.409213,-0.039927,4.711266,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,1.960000,3.109448,3.279202,1.529000,3.223000,4.499000,1.570796,39,0.113552,-0.041796,0.411437,-0.038271,4.695066,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.000000,3.110136,3.295645,1.527470,3.223000,4.499000,1.570796,39,0.112864,-0.043327,0.412482,-0.036947,4.678784,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.040000,3.110850,3.312129,1.525992,3.223000,4.499000,1.570796,39,0.112150,-0.044805,0.413483,-0.035811,4.662464,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.080000,3.111591,3.328651,1.524559,3.223000,4.549000,1.570796,40,0.111409,-0.046237,0.415771,-0.034156,4.646111,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.120000,3.112360,3.345264,1.523193,3.223000,4.549000,1.570796,40,0.110640,-0.047603,0.416724,-0.032876,4.629671,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.160000,3.113153,3.361914,1.521878,3.223000,4.549000,1.570796,40,0.109847,-0.048918,0.417632,-0.031805,4.613199,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.200000,3.113970,3.378600,1.520606,3.223000,4.599000,1.570796,41,0.109030,-0.050190,0.419972,-0.030158,4.596696,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.240000,3.114813,3.395377,1.519400,3.223000,4.599000,1.570796,41,0.108187,-0.051397,0.420831,-0.028927,4.580105,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.280000,3.115678,3.412188,1.518242,3.223000,4.599000,1.570796,41,0.107322,-0.052554,0.421646,-0.027925,4.563484,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.320000,3.116564,3.429031,1.517125,3.223000,4.649000,1.570796,42,0.106436,-0.053671,0.424026,-0.026294,4.546837,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.360000,3.117473,3.445968,1.516074,3.223000,4.649000,1.570796,42,0.105527,-0.054723,0.424788,-0.025117,4.530100,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.400000,3.118403,3.462934,1.515069,3.223000,4.649000,1.570796,42,0.104597,-0.055727,0.425508,-0.024186,4.513337,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.440000,3.119351,3.479928,1.514102,3.223000,4.699000,1.570796,43,0.103649,-0.056695,0.427917,-0.022577,4.496551,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.480000,3.120321,3.497017,1.513198,3.223000,4.699000,1.570796,43,0.102679,-0.057598,0.428582,-0.021457,4.479674,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.520000,3.121308,3.514132,1.512340,3.223000,4.699000,1.570796,43,0.101692,-0.058456,0.429208,-0.020600,4.462776,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.560000,3.122311,3.531271,1.511516,3.223000,4.749000,1.570796,44,0.100689,-0.059280,0.431633,-0.019020,4.445857,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.600000,3.123333,3.548506,1.510755,3.223000,4.749000,1.570796,44,0.099667,-0.060041,0.432203,-0.017959,4.428847,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.640000,3.124371,3.565763,1.510037,3.223000,4.749000,1.570796,44,0.098629,-0.060759,0.432735,-0.017176,4.411819,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.680000,3.125422,3.583040,1.509350,3.223000,4.799000,1.570796,45,0.097578,-0.061446,0.435166,-0.015630,4.394773,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.720000,3.126491,3.600414,1.508725,3.223000,4.799000,1.570796,45,0.096509,-0.062072,0.435641,-0.014632,4.377637,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.760000,3.127572,3.617806,1.508139,3.223000,4.799000,1.570796,45,0.095428,-0.062657,0.436081,-0.013924,4.360486,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.800000,3.128664,3.635215,1.507583,3.223000,4.849000,1.570796,46,0.094336,-0.063214,0.438508,-0.012418,4.343321,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.840000,3.129772,3.652720,1.507086,3.223000,4.849000,1.570796,46,0.093228,-0.063711,0.438891,-0.011483,4.326065,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.880000,3.130890,3.670240,1.506626,3.223000,4.899000,1.570796,47,0.092110,-0.064170,0.441311,-0.009867,4.308798,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.920000,3.132022,3.687856,1.506232,3.223000,4.899000,1.570796,47,0.090978,-0.064565,0.441623,-0.008910,4.291439,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,2.960000,3.133161,3.705484,1.505875,3.223000,4.899000,1.570796,47,0.089839,-0.064921,0.441900,-0.008301,4.274072,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.000000,3.134308,3.723123,1.505543,3.223000,4.949000,1.570796,48,0.088692,-0.065253,0.444290,-0.006861,4.256697,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.040000,3.135467,3.740857,1.505269,3.223000,4.949000,1.570796,48,0.087533,-0.065527,0.444509,-0.006037,4.239232,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.080000,3.136631,3.758599,1.505027,3.223000,4.949000,1.570796,48,0.086369,-0.065769,0.444699,-0.005535,4.221762,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.120000,3.137800,3.776349,1.504806,3.223000,4.999000,1.570796,49,0.085200,-0.065990,0.447056,-0.004165,4.204288,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.160000,3.138980,3.794192,1.504639,3.223000,4.999000,1.570796,49,0.084020,-0.066157,0.447190,-0.003416,4.186725,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.200000,3.140162,3.812041,1.504503,3.223000,4.999000,1.570796,49,0.082838,-0.066294,0.447299,-0.002991,4.169159,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.240000,3.141347,3.829893,1.504383,3.223000,5.049000,1.570796,50,0.081653,-0.066413,0.449617,-0.001677,4.151593,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.280000,3.142541,3.847838,1.504316,3.223000,5.049000,1.570796,50,0.080459,-0.066480,0.449672,-0.000994,4.133939,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.320000,3.143736,3.865785,1.504276,3.223000,5.049000,1.570796,50,0.079264,-0.066520,0.449704,-0.000638,4.116286,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.360000,3.144931,3.883734,1.504251,3.223000,5.099000,1.570796,51,0.078069,-0.066546,0.448041,0.000611,4.098634,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.400000,3.146123,3.901616,1.504275,3.223000,5.099000,1.570796,51,0.076877,-0.066521,0.448060,0.001226,4.081051,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.440000,3.147315,3.919499,1.504324,3.223000,5.149000,1.570796,52,0.075685,-0.066472,0.445887,0.002566,4.063470,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.480000,3.148499,3.937295,1.504427,3.223000,5.149000,1.570796,52,0.074501,-0.066369,0.445970,0.003196,4.045977,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.520000,3.149682,3.955094,1.504555,3.223000,5.149000,1.570796,52,0.073318,-0.066242,0.446071,0.003463,4.028483,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.560000,3.150863,3.972898,1.504693,3.223000,5.199000,1.570796,53,0.072137,-0.066103,0.443999,0.004581,4.010988,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.600000,3.152037,3.990619,1.504877,3.223000,5.199000,1.570796,53,0.070963,-0.065920,0.444144,0.005070,3.993577,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.640000,3.153207,4.008346,1.505079,3.223000,5.199000,1.570796,53,0.069793,-0.065717,0.444304,0.005240,3.976163,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.680000,3.154374,4.026080,1.505289,3.223000,5.249000,1.570796,54,0.068626,-0.065507,0.442321,0.006266,3.958745,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.720000,3.155532,4.043735,1.505540,3.223000,5.249000,1.570796,54,0.067468,-0.065257,0.442518,0.006685,3.941407,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.760000,3.156686,4.061398,1.505807,3.223000,5.249000,1.570796,54,0.066314,-0.064989,0.442726,0.006796,3.924063,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.800000,3.157836,4.079070,1.506079,3.223000,5.299000,1.570796,55,0.065164,-0.064718,0.440829,0.007752,3.906714,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.840000,3.158977,4.096666,1.506389,3.223000,5.299000,1.570796,55,0.064023,-0.064408,0.441071,0.008115,3.889441,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.880000,3.160112,4.114272,1.506713,3.223000,5.299000,1.570796,55,0.062888,-0.064083,0.441321,0.008178,3.872161,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.920000,3.161243,4.131889,1.507041,3.223000,5.349000,1.570796,56,0.061757,-0.063756,0.439509,0.009070,3.854873,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,3.960000,3.162363,4.149433,1.507403,3.223000,5.349000,1.570796,56,0.060637,-0.063393,0.439789,0.009382,3.837658,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.000000,3.163477,4.166990,1.507779,3.223000,5.399000,1.570796,57,0.059523,-0.063018,0.438053,0.010363,3.820434,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.040000,3.164581,4.184477,1.508193,3.223000,5.399000,1.570796,57,0.058419,-0.062603,0.438375,0.010701,3.803281,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.080000,3.165678,4.201978,1.508621,3.223000,5.399000,1.570796,57,0.057322,-0.062175,0.438704,0.010713,3.786116,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.120000,3.166768,4.219492,1.509050,3.223000,5.449000,1.570796,58,0.056232,-0.061747,0.437055,0.011502,3.768941,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.160000,3.167847,4.236941,1.509510,3.223000,5.449000,1.570796,58,0.055153,-0.061287,0.437411,0.011728,3.751832,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.200000,3.168919,4.254404,1.509979,3.223000,5.449000,1.570796,58,0.054081,-0.060817,0.437769,0.011671,3.734711,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.240000,3.169983,4.271883,1.510446,3.223000,5.499000,1.570796,59,0.053017,-0.060351,0.436200,0.012387,3.717577,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.280000,3.171035,4.289299,1.510941,3.223000,5.499000,1.570796,59,0.051965,-0.059855,0.436580,0.012565,3.700507,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.320000,3.172080,4.306731,1.511444,3.223000,5.499000,1.570796,59,0.050920,-0.059353,0.436962,0.012472,3.683424,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.360000,3.173117,4.324179,1.511943,3.223000,5.549000,1.570796,60,0.049883,-0.058854,0.435468,0.013135,3.666328,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.400000,3.174141,4.341567,1.512468,3.223000,5.549000,1.570796,60,0.048859,-0.058328,0.435870,0.013276,3.649291,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.440000,3.175158,4.358972,1.512999,3.223000,5.549000,1.570796,60,0.047842,-0.057797,0.436271,0.013156,3.632241,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.480000,3.176166,4.376394,1.513525,3.223000,5.599000,1.570796,61,0.046834,-0.057271,0.434851,0.013770,3.615177,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.520000,3.177161,4.393760,1.514076,3.223000,5.599000,1.570796,61,0.045839,-0.056720,0.435271,0.013878,3.598170,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.560000,3.178148,4.411142,1.514631,3.223000,5.599000,1.570796,61,0.044852,-0.056165,0.435688,0.013734,3.581149,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.600000,3.179127,4.428542,1.515181,3.223000,5.649000,1.570796,62,0.043873,-0.055616,0.434340,0.014302,3.564113,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.640000,3.180092,4.445889,1.515753,3.223000,5.649000,1.570796,62,0.042908,-0.055044,0.434774,0.014380,3.547131,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.680000,3.181049,4.463254,1.516328,3.223000,5.649000,1.570796,62,0.041951,-0.054468,0.435204,0.014214,3.530134,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.720000,3.181997,4.480636,1.516896,3.223000,5.699000,1.570796,63,0.041003,-0.053900,0.433927,0.014738,3.513122,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.760000,3.182932,4.497968,1.517486,3.223000,5.699000,1.570796,63,0.040068,-0.053310,0.434372,0.014789,3.496162,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.800000,3.183858,4.515318,1.518077,3.223000,5.749000,1.570796,64,0.039142,-0.052719,0.433159,0.015390,3.479186,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.840000,3.184771,4.532620,1.518693,3.223000,5.749000,1.570796,64,0.038229,-0.052103,0.433628,0.015468,3.462259,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.880000,3.185674,4.549942,1.519312,3.223000,5.749000,1.570796,64,0.037326,-0.051485,0.434093,0.015286,3.445315,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.920000,3.186568,4.567283,1.519923,3.223000,5.799000,1.570796,65,0.036432,-0.050873,0.432953,0.015736,3.428355,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,4.960000,3.187448,4.584578,1.520553,3.223000,5.799000,1.570796,65,0.035552,-0.050244,0.433431,0.015734,3.411442,0,1
pure_pursuit_pt_2602_hotel,straight_open,1,1,offline_kinematic_simulation,offline,5.000000,3.188319,4.601894,1.521182,3.223000,5.799000,1.570796,65,0.034681,-0.049614,0.433904,0.015509,3.394511,0,1
